TABLE auth_user
auth_user.id,auth_user.first_name,auth_user.last_name,auth_user.email,auth_user.username,auth_user.password,auth_user.registration_key,auth_user.reset_password_key,auth_user.registration_id
1,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
2,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
3,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
4,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
5,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
6,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
7,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
8,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
9,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
10,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
11,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
12,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
13,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
14,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
15,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
16,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
17,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
18,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
19,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
20,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
21,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
22,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
23,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
24,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
25,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
26,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
27,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
28,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
29,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
30,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
31,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
32,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
33,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
34,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
35,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
36,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
37,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
38,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
39,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
40,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
41,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
42,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
43,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
44,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
45,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
46,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
47,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
48,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
49,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
50,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
51,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
52,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
53,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
54,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
55,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
56,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
57,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
58,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
59,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
60,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
61,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
62,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
63,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,
64,Administrador,Administrador,admin@admin.admin,admin,"pbkdf2(1000,20,sha512)$ba427943443eeb01$7b353bbfe4bd2552b49a30c5a60f487220d1a124",,,


TABLE auth_group
auth_group.id,auth_group.role,auth_group.description
54,2018-11-12 10:29:35,127.0.0.1,54,auth,User 1 Logged-in
55,2018-11-12 10:29:35,127.0.0.1,55,auth,User 1 Logged-in
56,2018-11-12 10:29:35,127.0.0.1,56,auth,User 1 Logged-in
57,2018-11-12 10:29:35,127.0.0.1,57,auth,User 1 Logged-in
58,2018-11-12 10:29:35,127.0.0.1,58,auth,User 1 Logged-in
59,2018-11-12 10:29:35,127.0.0.1,59,auth,User 1 Logged-in
60,2018-11-12 10:29:35,127.0.0.1,60,auth,User 1 Logged-in
61,2018-11-12 10:29:35,127.0.0.1,61,auth,User 1 Logged-in
62,2018-11-12 10:29:35,127.0.0.1,62,auth,User 1 Logged-in
63,2018-11-12 10:29:35,127.0.0.1,63,auth,User 1 Logged-in
64,2018-11-12 10:29:35,127.0.0.1,64,auth,User 1 Logged-in


TABLE auth_cas


TABLE responsable
responsable.nombre
DANAE HECTOR PAZ
OSVALDO DIAZ VALDES


TABLE area
area.nombre,area.nombre_responsable
2019-012 - Aula  1,DANAE HECTOR PAZ
2019-019 - Aula  3,DANAE HECTOR PAZ
2019-105 - Almacén Central,OSVALDO DIAZ VALDES
2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS,DANAE HECTOR PAZ


TABLE medio_basico
medio_basico.codigo,medio_basico.descripcion,medio_basico.nombre_area
50308,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50309,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50310,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50311,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50312,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50313,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50314,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50315,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
50316,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64810,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64811,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64812,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64813,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64814,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64815,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
64816,MESA PUPITRE,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
71072,TELEVISOR HIBRIDO DE 32´´ LCD,2019-012 - Aula  1
71074,TELEVISOR HIBRIDO DE 32´´ LCD,2019-019 - Aula  3
I-00254        ,"PC P4 3.0GHZ, P5LD-VM,DDR2 512MB, 80 SATA, DVDRW, con Aopen Mouse W23G/PS2 y Teclado Aopen PS/52",2019-019 - Aula  3
I-00255        ,"PC P4 3.0GHZ, P5LD-VM,DDR2 512MB, 80 SATA, DVDRW, con Aopen Mouse W23G/PS2 y Teclado Aopen PS/52",2019-012 - Aula  1
I-0044615      ,VENTILADOR VINCE DE PARED,2019-105 - Almacén Central
I-0055522      ,Ventilador de Mesa,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-0061536      ,VENTILADOR DE MESA,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-0061537      ,VENTILADOR DE MESA,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-00901        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-105 - Almacén Central
I-00902        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-105 - Almacén Central
I-01073        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01081        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01098        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01117        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01118        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01119        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01120        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01124        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01126        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01128        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01129        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01130        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01131        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01146        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01147        ,Sillas Pasticas y Metalicas grandes P/ Buro.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01283        ,Buro de 1000 en Melamina  pequeño,2019-019 - Aula  3
I-01285        ,Buro de 1000 en Melamina  pequeño,2019-012 - Aula  1
I-01293        ,Buro de 1000 en Melamina  pequeño,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01298        ,Buro de 1000 en Melamina  pequeño,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01360        ,Pizarra Acrilica,2019-019 - Aula  3
I-01362        ,Pizarra Acrilica,2019-012 - Aula  1
I-01385        ,Sillas 950x400x430 mm (Juego de Comedor),2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01405        ,Sillas 950x400x430 mm (Juego de Comedor),2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01439        ,Soporte de TV 650 x 420 x 240 mm,2019-019 - Aula  3
I-01440        ,Soporte de TV 650 x 420 x 240 mm,2019-019 - Aula  3
I-01443        ,Soporte de TV 650 x 420 x 240 mm,2019-012 - Aula  1
I-01444        ,Soporte de TV 650 x 420 x 240 mm,2019-012 - Aula  1
I-01682        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01803        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01806        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01811        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01816        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01820        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01821        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01827        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01828        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01829        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01830        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01832        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-01899        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01900        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01901        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01902        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01903        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01904        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01905        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01906        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01907        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01908        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01909        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01910        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01911        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01912        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01913        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01914        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01915        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01916        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01917        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01918        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01919        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01920        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01921        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01922        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01923        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01924        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01925        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01926        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01927        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01928        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01929        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01930        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-01963        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01964        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01965        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01966        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01967        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01968        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01969        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01970        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01971        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01972        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01973        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01974        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01975        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01976        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01977        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01978        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01979        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01980        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01981        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01982        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01983        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-01984        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-012 - Aula  1
I-02413        ,Sillas Plastica  de tubo redondo C/fondo int.,2019-019 - Aula  3
I-02980        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02981        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02982        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02983        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02984        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02985        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02986        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02987        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02988        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02989        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02990        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02991        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02992        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02993        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02994        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-02995        ,Mesa Pupitre Escolar,2019-019 - Aula  3
I-03012        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03013        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03014        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03015        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03016        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03017        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03018        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03019        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03020        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03021        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03022        ,Mesa Pupitre Escolar,2019-012 - Aula  1
I-03091        ,"TV Atec-Haier  ""29""",2019-012 - Aula  1
I-03104        ,"TV Atec-Haier  ""29""",2019-019 - Aula  3
I-03105        ,"TV Atec-Haier  ""29""",2019-019 - Aula  3
I-03108        ,"TV Atec-Haier  ""29""",2019-012 - Aula  1
I-03554        ,Parle de Madera,2019-105 - Almacén Central
I-03555        ,Parle de Maderal,2019-105 - Almacén Central
I-03764        ,Taquilla 2 Puertas  Acero,2019-105 - Almacén Central
I-03787        ,Mesa de Computacion,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
I-08178        ,Parle de Madera,2019-105 - Almacén Central
I-08179        ,Parle de Madera,2019-105 - Almacén Central
I-08180        ,Parle de Madera,2019-105 - Almacén Central
I-08181        ,Parle de Madera,2019-105 - Almacén Central
I-08182        ,Parle de Madera,2019-105 - Almacén Central
I-08183        ,Parle de Madera,2019-105 - Almacén Central
I-095191       ,Monitor  LG 15,2019-019 - Aula  3
I-095193       ,Monitor  LG 15,2019-012 - Aula  1
I-901503       ,Ventilador Pedestal Vince,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
P-163444       ,MESA DE COMPUTACION,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS
P-168965       ,MESA DE COMPUTACION,2019-132 - ALMACEN DE LA FAC. CIENCIAS INFORMATICAS


TABLE revision


TABLE chequeo


TABLE actualizacion
actualizacion.id,actualizacion.fecha
1,2018-11-12 10:29:28
2,2018-11-12 10:32:02
3,2018-11-12 10:32:48
4,2018-11-12 10:34:11
5,2018-11-12 10:49:13
6,2018-11-12 10:51:33
7,2018-11-12 10:53:28
8,2018-11-12 10:53:45
9,2018-11-12 10:55:13
10,2018-11-12 11:07:08
11,2018-11-12 11:07:41


TABLE act_responsable


TABLE act_area
